2.709652901;219;155;119;200.421051;139.8421021;105.1052628;207.9718323;146.1126709;109.4929581;0.692307711;1;0.937130392;0.754107893;20.72792244;4.787307262;18;1
3.944982529;124;102;81;112.9230804;87.86538696;69.44230652;125.4495392;101.7522964;83.57798004;0.879310369;1;0.819759965;3.341547728;27.89949417;8.058238983;51;2
3.031245708;207;182;149;183.3999939;161.3333282;128.1999969;198.3333282;177.9375;146.1770782;0.743589759;1;0.81665796;1.442927837;24.14213562;6.076507568;29;1
2.944743395;202;159;124;182.75;137.671875;98.53125;189.7132874;144.629364;105.4545441;0.572727263;1;0.72169733;1.61344111;49.5979805;8.956232071;63;1
2.615083456;169;114;123;148.2040863;94.69387817;102.4285736;161.6478271;113.5999985;122.1347809;0.457547158;1;0.894509554;1.03388989;95.39697266;11.11324596;97;2
2.289115906;172;116;115;151.3999939;95.93333435;95.33333588;170.5053711;122.1505356;121.0107498;0.805555582;1;0.972052038;1.156154752;26.97056198;6.076507568;29;2
2.349789619;157;114;130;146.8787842;98.12121582;111.0909119;158.257431;116.3267365;130;0.592592597;1;0.44934094;0.928278804;33.21320343;6.383076668;32;2
3.639818907;154;110;91;143.9600067;94.27999878;80.87999725;153.2615356;104.8461533;90.0615387;0.959999979;1;0.84584856;1.847548366;17.65685463;5.527906418;24;2
2.507342339;149;110;128;139.6818237;89.90908813;104.272728;153.8800049;109.746666;122.9599991;0.777777791;1;0.938236535;0.899496675;22.14213562;5.170883179;21;2
2.557995081;238;167;188;215.8394012;142.6999969;151.6909027;230.9112854;168.8948059;178.0088654;0.340236694;1;0.938527763;1.170922518;212.5513;17.11271667;230;2
2.109125853;196;121;101;181.3970642;105.4117661;89.89705658;195.277771;120.7350464;103.8461533;0.671052635;1;0.988027811;1.057334423;49.5979805;8.058238983;51;2
3.122307062;172;113;123;158.4333344;94.96666718;105.6999969;167.891571;113.7831345;123.2530136;0.763157904;1;0.66898638;1.348774433;24.97056198;6.076507568;29;2
2.603869677;141;101;75;123.4736862;86.42105103;61.63158035;148.3188477;107.4202881;80.72463989;0.857142866;1;0.914118648;1.080848455;17.31370926;4.787307262;18;1
1.010581017;246;154;159;225.1378632;123.8640747;128.4446564;242.5851898;147.2240753;150.368515;0.211425781;1;0.971563041;1.889301896;315.0193481;23.48004913;433;2
3.325554371;245;124;143;217.5309753;99.91150665;118.8407059;232.5855865;118.6576614;135.9099121;0.555555582;0;0.607304811;2.697887659;71.84062195;11.83454037;118;2
2.287119389;191;126;98;165;106.884613;78.57691956;186.0112305;127.6292114;98.24719238;0.67567569;1;0.974457502;0.874882281;26.72792244;5.641895771;25;1
2.615507841;176;133;98;164.883728;122.581398;90.32558441;168.6476135;128.5047607;93.03809357;0.688524604;1;0.642716467;1.403210759;35.45584488;7.312732697;42;1
2.549202204;167;137;98;150.2388;124.0895538;88.44776154;160.7852783;133.4355774;97.32515717;0.568965495;1;0.941057861;1.452143312;54.76955414;9.166996002;66;1
2.659506798;138;128;117;120.1454544;110.3454514;84.91818237;127.5021439;118.7381973;97.16309357;0.50934577;1;0.960847795;1.714091778;83.25483704;11.78062439;109;1
2.242667437;149;92;72;137.4074097;79.25926208;57.25925827;151.1505432;94.5376358;71.02150726;0.742857158;1;0.952121794;0.83902663;28.38477707;5.7536273;26;2
3.600993872;184;141;120;173.2051239;127.8717957;105.4871826;185.8275909;140.8390808;117.6091919;0.863636374;1;0.88960278;2.408557415;24.48528099;6.955796242;38;1
3.192433119;209;91;112;193.384613;79.48718262;99.7692337;207.2391357;98.47826385;117.1195679;0.745098054;1;0.896838784;1.65297246;29.5563488;6.955796242;38;2
2.699032307;165;156;135;150.3606567;138.1475372;117.0983582;164.1458282;155.6388855;134.1458282;0.600000024;1;0.864292502;1.304784417;52.52691269;8.740387917;60;1
3.874333858;229;141;149;208.4117584;117.9411774;127.4313736;233.3010712;144.9892426;153.5376282;0.862068951;1;0.936861336;2.796483755;29.89949417;7.978845596;50;2
1.748075008;132;117;96;121.84375;106.4375;84.375;130.0818176;113.8363647;92.10909271;0.607843161;1;0.949062943;0.725911975;36.38477707;6.282549381;31;1
2.614223003;178;109;81;159.6041718;86.83333588;62.125;172.1408386;103.4507065;76.07746124;0.516483545;1;0.783340454;0.800630212;52.52691269;7.735777855;47;2
2.115402222;195;139;144;178.0941162;112.5647049;112.6705856;189.872879;126.9618607;126.453392;0.366972476;1;0.965596259;0.991901994;80.32590485;10.09253025;80;2
3.437589645;108;82;59;91.94117737;71.70587921;49.05882263;100.1403503;81.84210205;54.4912262;0.800000012;1;0.461270571;0.941992044;16.48528099;4.513516903;16;1
2.258621454;215;163;138;181.5357208;135.2857208;103.25;195.75;150.7200012;118.3799973;0.574468076;1;0.966244817;0.670617402;32.97056198;5.863230228;27;1
4.171406746;228;154;167;168.6808472;96.38298035;107.5319138;213.2521667;136.5391235;144.6956482;0.90196079;1;0.911926329;2.626302242;28.38477707;7.653039932;46;2
3.192414522;203;141;116;182.8125;125.84375;99.34375;190.8961029;135.4415588;106.5324707;0.885714293;1;0.877081335;2.00380373;21.89949417;6.282549381;31;1
2.596368074;192;85;101;176.3888855;73.55555725;90.8888855;194.4545441;91;106.6818161;0.809523821;1;0.914938688;1.032794356;16.72792244;4.65242672;17;2
1.853531837;252;201;175;226.3541718;157.3095245;120.8095245;241.9528351;184.57547;150.2138367;0.343982965;1;0.954620242;2.025806427;226.9360809;20.27945709;323;2
3.809427977;222;133;147;192.6666718;104.1388855;118.9444427;211.9772797;132.4659119;144.8181763;0.699999988;1;0.624955773;1.326856613;30.38477707;6.675580978;35;2
3.491368532;112;89;76;87.66233826;69.20779419;52.41558456;112.8936157;87.33333588;66.36170197;0.638655484;1;0.75808382;2.169510603;51.5979805;9.836981773;76;1
2.912433147;242;128;144;225.5;110.3166656;123.6166687;240.0129089;131.9741974;142.8387146;0.707317054;1;0.975873709;1.493745446;47.45584488;8.59348011;58;2
1.891123533;215;141;127;203.8431396;129.784317;116.4509811;217.422226;144.0074005;128.9185181;0.61728394;1;0.98123312;1.110096216;47.45584488;7.978845596;50;1
2.483183861;226;199;188;199.1931763;152.0511322;126.1363602;211.0670776;162.9776459;136.0752106;0.393442631;1;0.777759612;1.305616975;126.0243835;13.54055023;144;2
2.890635014;216;102;129;198.9166718;91.16666412;115.5;213.9866638;107.253334;131.1733398;0.821428597;1;0.930836082;1.164494991;21.31370926;5.41151619;23;2
3.340451479;163;163;145;147.4799957;144.3999939;127.7200012;164.5072479;159.2753601;148.3478241;1;1;0.902875364;1.685661435;18.48528099;5.527906418;24;1
2.0421381;233;193;173;216.4533386;172.9333344;149.4400024;235.8765411;201.8641968;178.2283936;0.666666687;1;0.986323059;1.713771462;56.52691269;9.706685066;74;2
2.119342566;172;154;121;156.3999939;139.8000031;109.1500015;173.3086395;157.0123444;127.5555573;0.75999999;1;0.976457417;0.664178014;23.31370926;4.918490887;19;1
2.345207453;180;154;135;160.3488312;138.7674408;120.1162796;170.8999939;150.4714355;131.6999969;0.642857134;1;0.974350035;0.923774183;37.45584488;6.770275116;36;1
3.463646412;233;133;135;201.7773285;95.0161972;100.3157883;214.1955261;122.9972076;125.2849197;0.593596041;-1;0.891737878;6.003716946;117.5391083;17.51715469;288;2
3.235316753;248;140;155;211.8333282;110.5999985;123.577774;224.0833282;130.784729;141.6041718;0.723577261;0;0.918100476;3.790044785;48.28427124;10.64510822;94;2
2.819634438;187;157;123;162.9705811;131.8235321;97.08823395;175.3444519;142.0555573;107.9000015;0.6875;1;0.910566628;1.375035048;28.14213562;6.482044697;33;1
3.591683865;185;156;116;171.6785736;141.5714264;104.7142868;186.1688385;155.2467499;117.9610367;0.899999976;1;0.96208638;1.302607417;23.65685463;5.863230228;27;1
3.003870726;189;175;141;133.4051056;123.6119003;95.50141907;141.2208405;131.7041626;106.4749985;0.479564041;1;0.904042423;3.762068272;181.4802246;21.17026901;352;1
1.682749033;231;186;178;208.950119;156.1567688;129.2992859;223.2812042;180.3730316;155.582489;0.275340408;0;0.913152039;2.384174109;238.9777069;21.52810287;369;2
2.783218861;151;83;70;139.625;73.625;58.5;147.8275909;82.71264648;65.90804291;0.815789461;1;0.850475609;1.406181097;26.14213562;6.282549381;31;2
2.708140135;174;135;106;160.1600037;122.1600037;92.19999695;169.1081085;129.9189148;99.24324036;0.827586234;1;0.837330163;1.419748664;20.14213562;5.527906418;24;1
3.415807247;232;204;156;186.7894745;156.2105255;113.2105255;184.4098358;151.7049255;114.4426193;0.899999976;1;0.885632157;1.321709394;15.65685463;4.787307262;18;1
3.326183081;154;111;129;139.1052704;97.73683929;115.0526352;158.079361;117.8888855;135.7142792;0.782608688;1;0.872743785;1.111792207;17.07106781;4.787307262;18;2
2.70719862;157;97;69;142.125;86.70833588;59.79166794;158.2098694;100.7530899;72.43209839;0.741935492;1;0.954372883;0.809949696;25.5563488;5.41151619;23;2
2.985350847;121;123;106;111.4545441;113.772728;97.8181839;123.969696;125.3787842;110.1818161;0.839999974;1;0.910034776;1.290584564;18.48528099;5.170883179;21;1
2.37242198;177;151;118;160.1111145;138.3333282;103.0555573;178.072464;156.5362244;120.4492722;0.772727251;1;0.919994593;0.964090109;17.31370926;4.65242672;17;1
2.539175749;200;102;115;182.1935425;93.12903595;103.6451645;197.3186798;110.7362671;119.9230804;0.714285731;1;0.818633139;1.164620638;27.79899025;6.18038702;30;2
3.070175409;223;125;141;209.2641449;112.679245;129.7735901;226.3220367;131.9406738;148.1525421;0.881355941;1;0.959797978;2.401360035;33.55635071;8.136857986;52;2
2.317883253;218;175;130;150.5409851;133.1147614;108.0327835;177.6981201;155.7421417;127.0503159;0.48780489;1;0.962298632;0.982664943;60.52691269;8.740387917;60;1
2.183106422;218;116;130;201.8260803;105.3043442;119.826088;218.3365326;125.5384598;139.0961609;0.594594598;1;0.78447628;0.504599929;30.97056198;5.292567253;22;2
2.899656534;152;149;134;140.7708282;140.4583282;124.75;151.625;151.1979218;134.2291718;0.746031761;1;0.77961731;2.218309879;31.5563488;7.735777855;47;1
3.135097742;205;143;117;190.3939362;130.7272797;104.6363602;203;142.5104218;115.6875;0.837837815;1;0.790369511;1.54122746;24.97056198;6.282549381;31;1
3.111144066;187;128;99;166.6190491;112.3333359;84.57142639;180.3478241;125.710144;96.79710388;0.909090936;1;0.876025975;1.471862555;16.48528099;5.046265125;20;1
2.748967409;140;93;66;107.4347839;76.32608795;54.21739197;127.6013489;94.93243408;70.9391861;0.584415555;1;0.689703107;1.145686865;42.04162979;7.569397449;45;1
2.60180068;192;126;133;158.8965454;88.15862274;92.68965149;174.0519409;116.0357132;117.5422058;0.516483545;0;0.953962386;2.224834919;97.88224792;13.39875984;146;2
3.217403889;186;133;102;161.9473724;113.2631607;84.21052551;176.9016418;127.3934402;97.09835815;0.899999976;1;0.584716856;1.544155836;14.48528099;4.787307262;18;1
2.871114016;183;132;120;131.8405762;100.1884079;80.85507202;148.9166718;114.7738113;92.67857361;0.601769924;0;0.697079718;2.688144922;48.18376541;9.304853439;79;1
4.225712299;172;142;116;145.4838715;125.4032288;98.35483551;173.5391235;144.3565216;108.608696;0.910447776;1;0.603053927;3.879372358;30.97056198;8.812923431;61;1
4.172456264;183;146;116;166.36586;127.31707;96.70731354;188.802475;147.1234589;114.0617294;0.869565189;1;0.621419907;2.449753284;25.5563488;7.136496544;40;1
3.240536928;104;86;66;89.35294342;69.8235321;51.82352829;96.9310379;80.31034851;56.63793182;0.888888896;1;0.892044008;1.127072692;15.07106781;4.513516903;16;1
2.557096958;167;108;116;152.5483856;93.19355011;101.838707;164.3421021;108.6403503;114.8684235;0.714285731;1;0.896963656;1.18522048;27.5563488;6.18038702;30;2
3.055116415;172;77;89;158.3225861;65.32257843;80;169.8518524;82.22222137;93.79012299;0.810810804;1;0.89558655;1.655845404;23.31370926;6.18038702;30;2
2.909024;161;112;124;149.25;91.875;108.6666641;162.0519409;107.5454559;122.1688309;0.741935492;1;0.824084401;1.138427138;21.5563488;5.41151619;23;2
3.287235022;153;127;110;130.962265;112.3018875;93.16981506;133.3412628;115.3412704;95.31745911;0.611764729;1;0.806055427;1.230880022;46.87005615;8.136857986;52;1
2.339040041;176;119;128;145.7631531;94.55263519;100.9473648;159.5609741;114.2276459;120.7804871;0.521126747;1;0.29875654;0.601719797;47.69848633;6.86366272;37;2
3.285552979;203;161;121;182.8000031;147.3200073;109.2399979;196.1999969;158.5571442;119.4857178;0.800000012;1;0.910765529;1.297326803;21.07106781;5.527906418;24;1
3.276092052;150;69;77;133.6538391;52.73077011;60.26922989;145.4545441;71.51947784;76.84415436;0.78125;1;0.80897367;1.454683423;20.72792244;5.641895771;25;2
2.715322971;86;91;71;73.38461304;74.57691956;56.96154022;94.66990662;90.59223175;71.20388031;0.694444418;1;0.819489837;1.126325846;23.5563488;5.641895771;25;1
2.751602411;195;149;125;183.9361725;134.0425568;112.1276627;197.472229;147.222229;124.7361145;0.730158746;1;0.990805805;1.00438416;45.89949417;7.653039932;46;1
3.557871342;199;183;147;182.4090881;162.5;127.6818161;202.2058868;184.5882416;150.7352905;0.877551019;1;0.896948814;2.54189086;26.97056198;7.39927721;43;1
4.528033257;179;146;103;166.43396;133.4716949;95.22641754;179.0240936;147.0843353;104.3855438;0.945454538;1;0.390853703;3.956621885;26.14213562;8.136857986;52;1
3.760471106;152;105;85;128.6470642;83.60784149;63.90196228;134.5673065;91.52884674;69.78845978;0.74626863;1;0.525150895;1.705686569;38.28427124;7.978845596;50;2
2.140571833;160;87;68;147.3333282;78.90000153;60.26666641;156.7727203;89.06363678;70.05454254;0.617021263;1;0.897753298;0.857683361;31.31370926;6.076507568;29;2
3.64710331;169;138;122;150.1555481;130.1555481;113.711113;161.2417603;140.1868134;122.9780197;0.879999995;1;0.943196654;2.130871773;30.14213562;7.484820843;44;1
3.953698635;190;138;114;161.7142792;97.61224365;71.95918274;176.9411774;121.2941208;94.52941132;0.905660391;1;0.81630075;3.088311672;27.31370926;7.817640305;48;1
1.810958147;197;106;113;180.5319214;89.19149017;94.55319214;194.4038391;105.2371826;109.0128174;0.356589139;1;0.913361847;0.766923308;52.52691269;7.653039932;46;2
3.294350386;231;135;150;211.615387;117.4615402;133.7384644;228.5827789;138.0993347;153.0331116;0.609523833;1;0.864773929;1.582834482;50.87005615;9.027033806;64;2
1.676974416;153;154;136;143.3370819;143.10112;123.9887619;150.4490814;149.6990814;130.5879669;0.594594598;1;0.977360725;1.433575273;73.49747467;10.58513451;88;1
3.687591314;221;156;138;201.5;139.5833282;123.0416641;216.8260803;154.4347839;140.782608;0.920000017;1;0.956728458;1.290985465;20.24264145;5.41151619;23;1
2.865214586;174;112;112;151;96.04762268;90;167.7391357;116.1884079;110.8840561;0.769230783;1;0.841726243;1.072330475;19.31370926;5.046265125;20;2
2.403886557;218;165;157;203.0874939;130.6625061;123.2249985;219.7289124;156.6265106;149.3373566;0.537414968;1;0.854304016;1.84353137;58.18376541;10.02925301;79;2
3.224596262;198;140;123;180.4166718;124.75;104.5416641;202.2857208;148;121.7428589;0.793103456;1;0.854964674;1.335892677;19.89949417;5.41151619;23;1
3.111989498;175;179;162;155.3529358;152.8235321;140.1176453;182.2456207;180.8421021;166.0877228;0.941176474;1;0.54660362;1.372583032;13.65685463;4.513516903;16;1
2.79255867;237;139;154;206.2666626;109;125.1777802;221.0142822;130.6928558;146.75;0.463157892;1;0.920268118;0.830412745;48.28427124;7.484820843;44;2
3.517019749;146;140;128;125.7702713;106.9054031;93.09459686;147.0819702;128.1557312;109.5737686;0.760416687;1;0.768519521;3.100803137;41.45584488;9.640875816;73;1
2.776451349;145;142;123;132.0769196;131.1923065;113.1923065;141.0975647;141.2926788;123.6463394;0.714285731;1;0.958601832;0.874882281;26.72792244;5.641895771;25;1
1.371551991;214;164;138;200.5;149.277771;124.9444427;210.9354858;164.4483795;139.6064453;0.525641024;1;0.985591054;1.893061042;89.39697266;12.51432991;123;1
3.373131752;207;143;116;185.722229;126.0555573;101.9444427;201.8168945;142.2253571;115.7605667;0.944444418;1;0.760311782;1.549517512;13.65685463;4.65242672;17;1